touch_id,customer_id,campaign_name,channel,sent_date,opened,converted
MKT818367,C104542,Black Friday 2025,Email,2022-10-04,0,0
MKT818368,C104543,New Year 2026,Email,2023-12-04,0,0
MKT818369,C104543,Loyalty Rewards Q2 2026,Push Notification,2026-05-19,1,0
MKT818370,C104543,Flash Sale July 2026,Social Media Ad,2024-10-30,0,0
MKT818371,C104544,Diwali Offer 2025,Search Ad,2026-06-04,1,0
MKT818372,C104544,Loyalty Rewards Q2 2026,Push Notification,2025-07-15,1,0
MKT818373,C104544,Flash Sale July 2026,Search Ad,2026-06-10,0,0
MKT818374,C104544,Spring Refresh 2026,Search Ad,2023-12-05,1,0
MKT818375,C104544,New Year 2026,Push Notification,2022-06-08,1,0
MKT818376,C104544,Spring Refresh 2026,Email,2024-08-21,1,0
MKT818377,C104544,Black Friday 2025,SMS,2026-04-24,0,0
MKT818378,C104544,Black Friday 2025,Email,2022-08-24,1,0
MKT818379,C104544,New Year 2026,Social Media Ad,2021-08-17,0,0
MKT818380,C104544,Flash Sale July 2026,Social Media Ad,2023-04-27,0,0
MKT818381,C104545,Summer Sale 2025,SMS,2023-02-25,1,0
MKT818382,C104545,New Year 2026,Push Notification,2026-01-30,1,1
MKT818383,C104545,Diwali Offer 2025,Push Notification,2023-07-11,1,0
MKT818384,C104545,Loyalty Rewards Q2 2026,Push Notification,2025-07-16,0,0
MKT818385,C104545,Flash Sale July 2026,Social Media Ad,2025-08-01,1,0
MKT818386,C104545,Summer Sale 2025,Social Media Ad,2024-01-08,0,0
MKT818387,C104545,New Year 2026,Email,2025-03-11,1,0
MKT818388,C104545,New Year 2026,Search Ad,2024-05-19,1,0
MKT818389,C104545,New Year 2026,Search Ad,2021-08-13,0,0
MKT818390,C104545,Diwali Offer 2025,Email,2021-03-12,1,0
MKT818391,C104546,Spring Refresh 2026,Email,2023-08-21,1,0
MKT818392,C104546,Flash Sale July 2026,Push Notification,2026-01-02,1,0
MKT818393,C104546,New Year 2026,Search Ad,2026-01-10,0,0
MKT818394,C104546,Flash Sale July 2026,SMS,2025-01-13,0,0
MKT818395,C104547,New Year 2026,Social Media Ad,2024-01-08,0,0
MKT818396,C104547,Flash Sale July 2026,Email,2023-06-16,0,1
MKT818397,C104547,Loyalty Rewards Q2 2026,Social Media Ad,2025-06-11,1,0
MKT818398,C104547,Summer Sale 2025,SMS,2024-01-09,1,0
MKT818399,C104548,New Year 2026,Push Notification,2022-05-01,0,0
MKT818400,C104549,Spring Refresh 2026,SMS,2024-07-11,0,0
MKT818401,C104549,New Year 2026,Social Media Ad,2022-03-12,1,1
MKT818402,C104549,Summer Sale 2025,Email,2022-04-21,0,0
MKT818403,C104549,Flash Sale July 2026,Social Media Ad,2025-08-13,0,0
MKT818404,C104549,Spring Refresh 2026,Push Notification,2021-02-23,1,0
MKT818405,C104550,Summer Sale 2025,SMS,2025-11-07,1,0
MKT818406,C104552,Black Friday 2025,Social Media Ad,2023-01-30,0,0
MKT818407,C104552,Diwali Offer 2025,Email,2024-09-07,0,0
MKT818408,C104552,Loyalty Rewards Q2 2026,Email,2023-09-10,1,0
MKT818409,C104553,Loyalty Rewards Q2 2026,Push Notification,2024-04-10,1,0
MKT818410,C104553,Diwali Offer 2025,SMS,2022-05-17,1,0
MKT818411,C104553,New Year 2026,Push Notification,2025-09-29,0,0
MKT818412,C104553,Flash Sale July 2026,Search Ad,2025-12-09,1,0
MKT818413,C104553,Flash Sale July 2026,Push Notification,2026-02-14,0,0
MKT818414,C104553,New Year 2026,Email,2023-07-31,0,0
MKT818415,C104553,Diwali Offer 2025,Social Media Ad,2024-09-02,1,0
MKT818416,C104554,Spring Refresh 2026,Push Notification,2026-08-11,0,0
MKT818417,C104554,Black Friday 2025,Search Ad,2024-12-19,1,1
MKT818418,C104554,Black Friday 2025,Search Ad,2025-01-02,1,0
MKT818419,C104554,Loyalty Rewards Q2 2026,Push Notification,2025-05-13,0,0
MKT818420,C104554,Diwali Offer 2025,Social Media Ad,2025-05-20,1,0
MKT818421,C104554,Black Friday 2025,Social Media Ad,2022-12-05,0,1
MKT818422,C104554,Diwali Offer 2025,Social Media Ad,2023-10-19,1,0
MKT818423,C104554,Black Friday 2025,Social Media Ad,2025-03-28,1,0
MKT818424,C104555,Black Friday 2025,SMS,2021-08-24,0,0
MKT818425,C104556,Black Friday 2025,Social Media Ad,2022-06-16,1,0
MKT818426,C104556,New Year 2026,Email,2021-06-22,1,1
MKT818427,C104556,Diwali Offer 2025,Email,2026-05-13,1,0
MKT818428,C104556,Flash Sale July 2026,Search Ad,2023-07-09,1,0
MKT818429,C104556,Flash Sale July 2026,Push Notification,2022-01-29,1,1
MKT818430,C104556,Summer Sale 2025,Push Notification,2022-08-15,1,0
MKT818431,C104557,Spring Refresh 2026,SMS,2023-02-14,1,0
MKT818432,C104559,Loyalty Rewards Q2 2026,Push Notification,2021-08-13,1,0
MKT818433,C104559,Summer Sale 2025,Email,2026-05-26,1,0
MKT818434,C104559,Flash Sale July 2026,SMS,2025-03-28,1,0
MKT818435,C104559,Black Friday 2025,Email,2023-12-25,1,0
MKT818436,C104559,Loyalty Rewards Q2 2026,Email,2024-05-11,1,0
MKT818437,C104559,Flash Sale July 2026,SMS,2026-02-21,0,1
MKT818438,C104560,Black Friday 2025,SMS,2023-01-17,1,0
MKT818439,C104560,Flash Sale July 2026,Social Media Ad,2025-06-25,0,1
MKT818440,C104560,New Year 2026,SMS,2021-02-09,1,0
MKT818441,C104561,Summer Sale 2025,Push Notification,2024-08-06,1,0
MKT818442,C104561,Flash Sale July 2026,Email,2025-10-17,0,0
MKT818443,C104561,Diwali Offer 2025,Search Ad,2025-01-15,1,0
MKT818444,C104561,Loyalty Rewards Q2 2026,SMS,2026-04-15,1,0
MKT818445,C104561,Flash Sale July 2026,SMS,2023-01-23,0,0
MKT818446,C104561,Flash Sale July 2026,Search Ad,2023-05-03,0,0
MKT818447,C104561,Spring Refresh 2026,Social Media Ad,2023-12-17,1,0
MKT818448,C104561,Loyalty Rewards Q2 2026,Push Notification,2026-07-20,1,0
MKT818449,C104561,Loyalty Rewards Q2 2026,Push Notification,2024-09-11,0,0
MKT818450,C104561,Spring Refresh 2026,Social Media Ad,2022-11-07,1,0
MKT818451,C104562,Flash Sale July 2026,Push Notification,2025-07-22,0,0
MKT818452,C104562,Flash Sale July 2026,SMS,2025-09-13,1,1
MKT818453,C104562,Summer Sale 2025,Email,2025-08-12,1,0
MKT818454,C104562,New Year 2026,Email,2023-04-29,1,0
MKT818455,C104562,Loyalty Rewards Q2 2026,Social Media Ad,2024-06-25,1,0
MKT818456,C104564,Black Friday 2025,SMS,2023-12-29,0,0
MKT818457,C104564,New Year 2026,Social Media Ad,2022-10-08,0,0
MKT818458,C104565,Black Friday 2025,Social Media Ad,2023-10-01,1,0
MKT818459,C104565,Summer Sale 2025,SMS,2025-06-26,1,0
MKT818460,C104565,Diwali Offer 2025,Search Ad,2024-04-21,0,0
MKT818461,C104566,Summer Sale 2025,Social Media Ad,2021-10-31,1,1
MKT818462,C104567,Summer Sale 2025,Social Media Ad,2024-09-27,0,0
MKT818463,C104567,Loyalty Rewards Q2 2026,SMS,2021-07-25,1,0
MKT818464,C104567,Summer Sale 2025,SMS,2022-09-28,0,0
MKT818465,C104569,Summer Sale 2025,Social Media Ad,2022-05-15,1,0
MKT818466,C104569,Loyalty Rewards Q2 2026,Search Ad,2023-11-23,1,0
MKT818467,C104569,Loyalty Rewards Q2 2026,Social Media Ad,2021-04-16,1,0
MKT818468,C104569,Black Friday 2025,Push Notification,2024-05-20,1,0
MKT818469,C104569,Loyalty Rewards Q2 2026,Push Notification,2026-05-30,1,0
MKT818470,C104570,Flash Sale July 2026,Push Notification,2022-03-25,1,0
MKT818471,C104570,Flash Sale July 2026,Email,2023-12-23,0,1
MKT818472,C104570,New Year 2026,Social Media Ad,2023-12-30,0,0
MKT818473,C104571,Diwali Offer 2025,Email,2022-05-06,1,0
MKT818474,C104571,Black Friday 2025,Email,2024-07-14,1,0
MKT818475,C104571,Diwali Offer 2025,Social Media Ad,2024-01-27,0,0
MKT818476,C104572,Flash Sale July 2026,Push Notification,2025-06-15,0,0
MKT818477,C104573,Loyalty Rewards Q2 2026,Email,2024-06-19,0,0
MKT818478,C104573,Spring Refresh 2026,SMS,2024-12-09,0,0
MKT818479,C104574,Diwali Offer 2025,SMS,2025-08-24,0,0
MKT818480,C104574,Black Friday 2025,Push Notification,2026-02-09,0,0
MKT818481,C104574,Diwali Offer 2025,Search Ad,2023-02-14,0,0
MKT818482,C104574,Spring Refresh 2026,SMS,2025-09-16,1,0
MKT818483,C104574,Spring Refresh 2026,SMS,2025-10-27,1,0
MKT818484,C104574,Diwali Offer 2025,SMS,2024-11-20,1,0
MKT818485,C104574,Loyalty Rewards Q2 2026,SMS,2023-02-06,0,0
MKT818486,C104575,New Year 2026,Social Media Ad,2023-09-05,1,0
MKT818487,C104575,Loyalty Rewards Q2 2026,Push Notification,2021-05-07,1,0
MKT818488,C104576,Flash Sale July 2026,Search Ad,2025-02-25,0,0
MKT818489,C104576,Summer Sale 2025,SMS,2022-08-08,1,0
MKT818490,C104576,Summer Sale 2025,Social Media Ad,2023-03-04,0,0
MKT818491,C104576,Spring Refresh 2026,Social Media Ad,2022-01-13,0,1
MKT818492,C104576,Flash Sale July 2026,Push Notification,2021-09-28,1,0
MKT818493,C104576,Black Friday 2025,Email,2021-08-09,1,0
MKT818494,C104577,New Year 2026,Push Notification,2025-05-28,1,0
MKT818495,C104579,New Year 2026,Social Media Ad,2021-10-19,0,0
MKT818496,C104579,Spring Refresh 2026,Search Ad,2022-12-03,1,0
MKT818497,C104579,Flash Sale July 2026,Social Media Ad,2026-02-28,1,0
MKT818498,C104579,New Year 2026,Email,2025-06-27,1,0
MKT818499,C104579,Summer Sale 2025,Push Notification,2021-05-18,1,0
MKT818500,C104579,Diwali Offer 2025,SMS,2023-03-30,1,0
MKT818501,C104579,Spring Refresh 2026,Email,2023-07-21,0,0
MKT818502,C104580,Black Friday 2025,Search Ad,2023-11-19,1,0
MKT818503,C104580,New Year 2026,SMS,2024-12-25,1,0
MKT818504,C104580,Flash Sale July 2026,SMS,2025-05-03,1,1
MKT818505,C104580,Spring Refresh 2026,Social Media Ad,2025-03-11,0,1
MKT818506,C104580,Summer Sale 2025,Social Media Ad,2022-04-22,1,0
MKT818507,C104581,New Year 2026,Social Media Ad,2022-04-26,1,0
MKT818508,C104581,Diwali Offer 2025,Social Media Ad,2021-04-18,1,0
MKT818509,C104581,Summer Sale 2025,Push Notification,2024-09-18,1,0
MKT818510,C104581,Flash Sale July 2026,Social Media Ad,2026-05-06,1,0
MKT818511,C104581,New Year 2026,Email,2024-08-23,1,0
MKT818512,C104581,Diwali Offer 2025,Email,2021-11-06,0,1
MKT818513,C104581,Spring Refresh 2026,Search Ad,2024-03-04,0,0
MKT818514,C104581,Black Friday 2025,Social Media Ad,2024-02-10,1,0
MKT818515,C104581,Diwali Offer 2025,Social Media Ad,2024-07-04,1,0
MKT818516,C104582,Spring Refresh 2026,SMS,2025-08-03,1,0
MKT818517,C104583,Loyalty Rewards Q2 2026,SMS,2023-06-09,1,1
MKT818518,C104583,New Year 2026,Search Ad,2021-10-08,1,1
MKT818519,C104583,New Year 2026,Push Notification,2024-10-04,1,1
MKT818520,C104583,Diwali Offer 2025,Social Media Ad,2025-05-08,1,0
MKT818521,C104583,Flash Sale July 2026,SMS,2021-03-05,1,0
MKT818522,C104583,Black Friday 2025,Push Notification,2023-10-31,0,0
MKT818523,C104583,Summer Sale 2025,SMS,2023-02-24,1,0
MKT818524,C104583,Loyalty Rewards Q2 2026,Social Media Ad,2022-05-03,0,0
MKT818525,C104584,Summer Sale 2025,Push Notification,2021-09-23,1,1
MKT818526,C104584,Spring Refresh 2026,SMS,2025-12-21,1,1
MKT818527,C104584,New Year 2026,Push Notification,2021-01-15,1,1
MKT818528,C104584,Black Friday 2025,SMS,2026-06-27,0,0
MKT818529,C104584,Flash Sale July 2026,Social Media Ad,2025-08-20,0,0
MKT818530,C104584,New Year 2026,Social Media Ad,2026-02-25,0,1
MKT818531,C104584,Summer Sale 2025,SMS,2021-06-12,0,0
MKT818532,C104584,Diwali Offer 2025,SMS,2023-06-24,1,0
MKT818533,C104585,Loyalty Rewards Q2 2026,Push Notification,2023-01-10,0,0
MKT818534,C104585,Loyalty Rewards Q2 2026,Push Notification,2023-08-12,0,0
MKT818535,C104585,Black Friday 2025,Email,2025-02-05,1,1
MKT818536,C104585,Summer Sale 2025,Email,2022-05-07,0,0
MKT818537,C104586,New Year 2026,Social Media Ad,2023-11-19,0,0
MKT818538,C104586,Flash Sale July 2026,Push Notification,2023-04-16,0,0
MKT818539,C104586,Diwali Offer 2025,Search Ad,2026-08-05,1,0
MKT818540,C104586,Black Friday 2025,Social Media Ad,2024-05-08,1,0
MKT818541,C104586,Loyalty Rewards Q2 2026,SMS,2024-01-15,0,0
MKT818542,C104586,Diwali Offer 2025,Push Notification,2022-11-05,1,0
MKT818543,C104586,Black Friday 2025,Email,2023-02-08,0,0
MKT818544,C104587,Black Friday 2025,Search Ad,2026-08-07,1,0
MKT818545,C104587,Loyalty Rewards Q2 2026,Email,2023-06-24,0,0
MKT818546,C104587,Black Friday 2025,Search Ad,2024-01-17,0,0
MKT818547,C104587,Loyalty Rewards Q2 2026,SMS,2024-07-25,1,0
MKT818548,C104588,Black Friday 2025,Social Media Ad,2024-01-04,1,0
MKT818549,C104588,New Year 2026,Email,2023-01-31,0,0
MKT818550,C104588,Black Friday 2025,Push Notification,2025-07-09,1,0
MKT818551,C104588,Summer Sale 2025,Social Media Ad,2022-02-13,1,0
MKT818552,C104590,New Year 2026,Search Ad,2021-12-12,1,0
MKT818553,C104590,Loyalty Rewards Q2 2026,SMS,2021-03-15,0,0
MKT818554,C104590,Diwali Offer 2025,Email,2022-09-12,1,0
MKT818555,C104591,Diwali Offer 2025,Email,2022-06-22,1,0
MKT818556,C104591,Loyalty Rewards Q2 2026,Email,2021-05-20,1,0
MKT818557,C104591,Diwali Offer 2025,Email,2021-05-30,1,0
MKT818558,C104591,Summer Sale 2025,Email,2021-04-12,1,0
MKT818559,C104591,Flash Sale July 2026,Email,2022-06-01,1,0
MKT818560,C104591,Spring Refresh 2026,Push Notification,2021-01-06,0,0
MKT818561,C104591,Diwali Offer 2025,Email,2024-01-10,1,0
MKT818562,C104591,Diwali Offer 2025,Push Notification,2025-10-26,1,0
MKT818563,C104591,Summer Sale 2025,Push Notification,2023-02-07,1,0
MKT818564,C104592,Diwali Offer 2025,Push Notification,2025-04-15,1,0
MKT818565,C104592,Diwali Offer 2025,Search Ad,2024-09-18,1,0
MKT818566,C104592,New Year 2026,SMS,2024-04-14,0,0
MKT818567,C104592,Black Friday 2025,Search Ad,2024-11-22,0,0
MKT818568,C104593,Loyalty Rewards Q2 2026,SMS,2026-05-05,1,0
MKT818569,C104593,Spring Refresh 2026,Social Media Ad,2026-02-16,1,0
MKT818570,C104593,Summer Sale 2025,Push Notification,2022-09-10,0,1
MKT818571,C104593,Flash Sale July 2026,Search Ad,2025-01-02,1,1
MKT818572,C104593,Spring Refresh 2026,Email,2023-02-20,1,0
MKT818573,C104593,Loyalty Rewards Q2 2026,Push Notification,2024-04-06,1,0
MKT818574,C104594,Flash Sale July 2026,Push Notification,2023-04-01,1,0
MKT818575,C104594,Flash Sale July 2026,Email,2021-11-30,1,0
MKT818576,C104594,Black Friday 2025,Social Media Ad,2025-03-21,1,1
MKT818577,C104594,New Year 2026,Push Notification,2021-08-16,0,0
MKT818578,C104595,Black Friday 2025,Search Ad,2024-07-23,1,0
MKT818579,C104595,Black Friday 2025,Push Notification,2023-07-11,1,1
MKT818580,C104596,Loyalty Rewards Q2 2026,Social Media Ad,2024-07-09,0,0
MKT818581,C104596,Loyalty Rewards Q2 2026,Social Media Ad,2021-05-18,1,1
MKT818582,C104596,Black Friday 2025,SMS,2022-12-05,1,0
MKT818583,C104596,Loyalty Rewards Q2 2026,Push Notification,2025-05-01,0,0
MKT818584,C104596,Flash Sale July 2026,SMS,2025-04-20,0,0
MKT818585,C104598,Black Friday 2025,Search Ad,2024-09-03,1,0
MKT818586,C104598,Black Friday 2025,Search Ad,2025-06-13,1,1
MKT818587,C104598,Black Friday 2025,Social Media Ad,2022-05-17,0,1
MKT818588,C104598,Loyalty Rewards Q2 2026,Social Media Ad,2026-02-03,1,0
MKT818589,C104598,Black Friday 2025,Social Media Ad,2025-08-10,1,0
MKT818590,C104598,Summer Sale 2025,Social Media Ad,2024-06-02,1,1
MKT818591,C104599,Summer Sale 2025,SMS,2023-06-05,0,0
MKT818592,C104599,Diwali Offer 2025,Social Media Ad,2026-03-27,1,0
MKT818593,C104599,Spring Refresh 2026,Email,2021-12-31,1,1
MKT818594,C104599,New Year 2026,SMS,2024-08-24,1,1
MKT818595,C104599,Loyalty Rewards Q2 2026,Push Notification,2024-08-19,1,0
MKT818596,C104599,Summer Sale 2025,Search Ad,2022-11-22,1,0
MKT818597,C104600,Black Friday 2025,Social Media Ad,2024-06-17,1,0
MKT818598,C104600,Loyalty Rewards Q2 2026,SMS,2022-09-24,0,0
MKT818599,C104601,Flash Sale July 2026,Email,2023-06-03,0,0
MKT818600,C104602,Spring Refresh 2026,Push Notification,2021-03-28,1,0
MKT818601,C104602,Summer Sale 2025,SMS,2021-07-02,1,0
MKT818602,C104602,New Year 2026,SMS,2024-11-23,0,0
MKT818603,C104602,Flash Sale July 2026,Push Notification,2022-08-19,1,1
MKT818604,C104602,Flash Sale July 2026,Search Ad,2023-02-20,1,1
MKT818605,C104602,Spring Refresh 2026,Social Media Ad,2025-09-07,1,0
MKT818606,C104602,Flash Sale July 2026,Search Ad,2023-01-09,1,0
MKT818607,C104603,Loyalty Rewards Q2 2026,Search Ad,2025-04-07,0,0
MKT818608,C104603,Black Friday 2025,Push Notification,2023-10-29,0,0
MKT818609,C104603,Summer Sale 2025,Social Media Ad,2026-03-18,1,1
MKT818610,C104603,Black Friday 2025,Email,2023-08-30,0,0
MKT818611,C104603,New Year 2026,SMS,2026-01-23,0,0
MKT818612,C104603,Black Friday 2025,Push Notification,2024-06-05,1,0
MKT818613,C104603,Loyalty Rewards Q2 2026,Social Media Ad,2024-09-12,1,0
MKT818614,C104603,Black Friday 2025,Email,2023-05-03,1,0
MKT818615,C104603,Diwali Offer 2025,Email,2024-10-31,0,0
MKT818616,C104603,Flash Sale July 2026,SMS,2022-01-22,0,0
MKT818617,C104603,Black Friday 2025,SMS,2024-01-02,1,0
MKT818618,C104604,Black Friday 2025,SMS,2025-04-08,0,0
MKT818619,C104604,Black Friday 2025,Push Notification,2022-03-09,0,0
MKT818620,C104605,Loyalty Rewards Q2 2026,Push Notification,2024-11-25,0,0
MKT818621,C104605,Diwali Offer 2025,Search Ad,2025-03-10,1,0
MKT818622,C104606,Flash Sale July 2026,Email,2022-10-09,0,0
MKT818623,C104606,Flash Sale July 2026,Email,2025-04-25,0,0
MKT818624,C104606,Diwali Offer 2025,SMS,2024-05-03,0,0
MKT818625,C104606,Black Friday 2025,Email,2026-01-20,1,0
MKT818626,C104606,Flash Sale July 2026,SMS,2024-03-28,0,0
MKT818627,C104606,Black Friday 2025,Search Ad,2026-05-08,1,1
MKT818628,C104606,Loyalty Rewards Q2 2026,Push Notification,2021-11-27,1,0
MKT818629,C104606,Spring Refresh 2026,Email,2024-01-31,1,0
MKT818630,C104606,Loyalty Rewards Q2 2026,Social Media Ad,2023-10-13,0,0
MKT818631,C104607,Flash Sale July 2026,Push Notification,2022-08-19,0,0
MKT818632,C104607,Black Friday 2025,Email,2025-01-31,1,0
MKT818633,C104607,New Year 2026,SMS,2023-04-06,0,0
MKT818634,C104607,Diwali Offer 2025,SMS,2024-04-15,1,1
MKT818635,C104607,Diwali Offer 2025,Email,2021-01-05,0,0
MKT818636,C104607,New Year 2026,Email,2026-07-11,1,0
MKT818637,C104607,Loyalty Rewards Q2 2026,Email,2022-01-16,1,0
MKT818638,C104608,Flash Sale July 2026,Social Media Ad,2025-02-07,0,0
MKT818639,C104608,Loyalty Rewards Q2 2026,Email,2021-11-10,1,0
MKT818640,C104609,Loyalty Rewards Q2 2026,Social Media Ad,2025-02-20,0,1
MKT818641,C104609,Flash Sale July 2026,Social Media Ad,2023-04-23,1,1
MKT818642,C104609,Black Friday 2025,Social Media Ad,2022-02-20,0,1
MKT818643,C104610,Flash Sale July 2026,SMS,2026-06-07,0,0
MKT818644,C104610,Spring Refresh 2026,Social Media Ad,2022-01-24,0,0
MKT818645,C104611,Loyalty Rewards Q2 2026,Search Ad,2025-07-12,1,0
MKT818646,C104611,Spring Refresh 2026,SMS,2024-01-29,0,0
MKT818647,C104612,Black Friday 2025,Search Ad,2025-09-25,0,0
MKT818648,C104612,Flash Sale July 2026,SMS,2021-08-04,0,0
MKT818649,C104612,Summer Sale 2025,Email,2021-05-18,1,1
MKT818650,C104612,Summer Sale 2025,Social Media Ad,2026-05-01,1,0
MKT818651,C104612,Black Friday 2025,Push Notification,2021-02-24,1,0
MKT818652,C104612,Summer Sale 2025,Push Notification,2022-01-23,0,0
MKT818653,C104613,Flash Sale July 2026,Email,2024-10-13,0,0
MKT818654,C104613,Spring Refresh 2026,Push Notification,2025-06-24,0,0
MKT818655,C104613,Loyalty Rewards Q2 2026,Social Media Ad,2021-06-26,1,0
MKT818656,C104613,Black Friday 2025,Social Media Ad,2021-12-10,1,1
MKT818657,C104613,Summer Sale 2025,SMS,2021-02-16,1,1
MKT818658,C104614,Black Friday 2025,Social Media Ad,2024-10-21,1,0
MKT818659,C104615,Flash Sale July 2026,Email,2021-03-19,0,0
MKT818660,C104615,Flash Sale July 2026,Push Notification,2022-11-02,0,0
MKT818661,C104615,Spring Refresh 2026,Search Ad,2021-12-24,0,0
MKT818662,C104616,Diwali Offer 2025,Push Notification,2026-04-12,0,1
MKT818663,C104616,Flash Sale July 2026,Email,2026-03-02,1,0
MKT818664,C104617,Spring Refresh 2026,Push Notification,2023-06-23,0,0
MKT818665,C104618,Diwali Offer 2025,Search Ad,2023-12-14,0,0
MKT818666,C104618,New Year 2026,Social Media Ad,2024-10-30,0,0
MKT818667,C104618,Spring Refresh 2026,Search Ad,2025-04-25,0,0
MKT818668,C104619,Flash Sale July 2026,Social Media Ad,2025-03-04,0,0
MKT818669,C104619,Summer Sale 2025,Social Media Ad,2024-04-03,1,1
MKT818670,C104619,Black Friday 2025,SMS,2024-10-06,1,0
MKT818671,C104620,Diwali Offer 2025,SMS,2024-04-24,1,0
MKT818672,C104620,Spring Refresh 2026,Search Ad,2022-01-04,0,0
MKT818673,C104622,Spring Refresh 2026,Social Media Ad,2022-07-26,1,0
MKT818674,C104622,Black Friday 2025,Email,2023-10-30,0,1
MKT818675,C104623,Summer Sale 2025,Social Media Ad,2022-10-29,0,0
MKT818676,C104624,Spring Refresh 2026,Search Ad,2024-10-04,0,1
MKT818677,C104624,Diwali Offer 2025,Push Notification,2022-10-24,1,0
MKT818678,C104625,Black Friday 2025,Push Notification,2022-12-13,0,1
MKT818679,C104625,Loyalty Rewards Q2 2026,Search Ad,2024-08-08,0,0
MKT818680,C104625,Flash Sale July 2026,Search Ad,2024-04-19,0,0
MKT818681,C104625,Diwali Offer 2025,SMS,2022-05-06,0,1
MKT818682,C104625,Loyalty Rewards Q2 2026,Push Notification,2024-07-09,1,0
MKT818683,C104625,Flash Sale July 2026,Social Media Ad,2021-04-20,1,1
MKT818684,C104625,New Year 2026,Push Notification,2025-02-01,0,0
MKT818685,C104625,Diwali Offer 2025,SMS,2024-10-20,0,1
MKT818686,C104626,Flash Sale July 2026,SMS,2022-06-15,1,0
MKT818687,C104627,Diwali Offer 2025,Email,2026-07-09,0,0
MKT818688,C104628,Loyalty Rewards Q2 2026,Search Ad,2023-10-02,0,1
MKT818689,C104628,Flash Sale July 2026,Push Notification,2024-03-13,1,0
MKT818690,C104628,New Year 2026,SMS,2021-03-15,0,0
MKT818691,C104628,New Year 2026,SMS,2024-04-25,1,0
MKT818692,C104629,Black Friday 2025,Search Ad,2023-11-22,0,0
MKT818693,C104629,New Year 2026,Social Media Ad,2021-04-08,1,0
MKT818694,C104630,Black Friday 2025,Push Notification,2024-12-27,1,0
MKT818695,C104630,Summer Sale 2025,Search Ad,2023-01-04,0,0
MKT818696,C104630,Spring Refresh 2026,Search Ad,2023-02-18,1,0
MKT818697,C104631,Spring Refresh 2026,Email,2025-08-12,1,1
MKT818698,C104632,New Year 2026,Email,2024-01-13,0,0
MKT818699,C104632,Flash Sale July 2026,Push Notification,2022-06-12,0,0
MKT818700,C104633,Loyalty Rewards Q2 2026,Social Media Ad,2021-10-01,1,0
MKT818701,C104633,Black Friday 2025,Email,2022-11-02,0,0
MKT818702,C104633,Loyalty Rewards Q2 2026,Social Media Ad,2024-04-09,1,0
MKT818703,C104633,Flash Sale July 2026,SMS,2023-12-22,1,0
MKT818704,C104633,New Year 2026,Social Media Ad,2024-09-01,1,0
MKT818705,C104633,New Year 2026,Push Notification,2021-12-23,1,0
MKT818706,C104634,Diwali Offer 2025,Social Media Ad,2024-05-12,0,0
MKT818707,C104634,Flash Sale July 2026,Social Media Ad,2022-06-02,1,0
MKT818708,C104634,New Year 2026,Email,2024-03-26,1,0
