ticket_id,customer_id,ticket_date,ticket_type,resolution_time_hours,csat_score,escalated
TKT705314,C104414,2025-09-23,Technical Support,31.2,1,1
TKT705315,C104415,2025-03-02,Delivery Delay,10.0,2,1
TKT705316,C104415,2025-09-20,Refund Request,9.2,2,0
TKT705317,C104417,2026-05-19,Return Request,9.7,5,0
TKT705318,C104418,2025-10-10,Account Access,17.4,1,0
TKT705319,C104418,2024-06-28,Account Access,14.3,2,0
TKT705320,C104418,2025-09-01,Billing Issue,6.3,1,0
TKT705321,C104418,2026-07-07,Billing Issue,13.0,1,0
TKT705322,C104418,2026-04-17,Return Request,25.1,2,0
TKT705323,C104419,2024-02-21,Billing Issue,43.9,1,0
TKT705324,C104420,2026-03-10,Delivery Delay,9.6,4,0
TKT705325,C104421,2024-12-09,Refund Request,25.5,1,1
TKT705326,C104421,2026-05-10,Refund Request,22.4,2,0
TKT705327,C104421,2024-11-02,Product Defect,17.1,2,0
TKT705328,C104421,2024-12-04,Return Request,27.0,2,0
TKT705329,C104422,2026-01-15,General Inquiry,31.4,2,0
TKT705330,C104422,2025-05-21,Return Request,28.1,1,0
TKT705331,C104424,2023-06-25,Technical Support,10.9,4,0
TKT705332,C104425,2025-09-09,General Inquiry,14.8,3,0
TKT705333,C104427,2024-05-19,General Inquiry,13.2,1,1
TKT705334,C104428,2024-02-25,Return Request,19.6,4,0
TKT705335,C104429,2024-08-21,Return Request,11.1,3,0
TKT705336,C104430,2026-02-04,Billing Issue,5.1,1,0
TKT705337,C104430,2024-01-23,Delivery Delay,4.9,1,0
TKT705338,C104432,2024-09-09,Billing Issue,9.4,5,0
TKT705339,C104434,2026-06-06,Technical Support,35.7,1,0
TKT705340,C104434,2024-02-21,General Inquiry,2.8,1,0
TKT705341,C104435,2025-03-16,Technical Support,20.8,1,0
TKT705342,C104436,2026-02-16,Product Defect,21.4,4,0
TKT705343,C104437,2022-08-29,Billing Issue,12.2,2,0
TKT705344,C104437,2025-03-24,Technical Support,6.7,3,0
TKT705345,C104437,2023-10-19,Delivery Delay,1.3,2,0
TKT705346,C104440,2024-03-24,Technical Support,35.0,2,1
TKT705347,C104441,2026-03-11,Delivery Delay,18.6,3,0
TKT705348,C104441,2022-10-16,General Inquiry,10.7,3,0
TKT705349,C104442,2025-07-22,Account Access,15.4,1,0
TKT705350,C104442,2024-01-29,Billing Issue,1.2,2,0
TKT705351,C104442,2025-06-20,General Inquiry,8.8,1,1
TKT705352,C104443,2024-12-21,General Inquiry,13.8,1,0
TKT705353,C104443,2026-08-01,General Inquiry,23.4,2,0
TKT705354,C104444,2024-12-20,General Inquiry,7.8,4,0
TKT705355,C104445,2025-05-24,Account Access,39.1,2,0
TKT705356,C104446,2026-01-12,Product Defect,3.4,2,0
TKT705357,C104446,2023-10-13,Billing Issue,7.6,4,0
TKT705358,C104447,2025-05-16,Refund Request,39.5,2,0
TKT705359,C104448,2026-06-16,Delivery Delay,3.5,3,0
TKT705360,C104450,2026-04-27,Product Defect,5.8,2,0
TKT705361,C104450,2026-02-09,Technical Support,32.6,3,0
TKT705362,C104451,2026-03-20,Product Defect,26.4,1,0
TKT705363,C104451,2025-07-12,Refund Request,25.2,3,0
TKT705364,C104451,2022-12-08,Product Defect,45.6,2,0
TKT705365,C104451,2024-10-07,Refund Request,4.2,1,0
TKT705366,C104452,2025-08-22,Product Defect,16.3,4,0
TKT705367,C104453,2023-07-01,Technical Support,2.0,2,0
TKT705368,C104457,2024-10-26,Account Access,27.1,1,0
TKT705369,C104457,2023-02-23,Billing Issue,23.4,1,1
TKT705370,C104457,2024-07-02,Account Access,26.9,2,0
TKT705371,C104457,2023-05-15,Refund Request,14.2,1,0
TKT705372,C104458,2022-02-21,Product Defect,2.6,3,0
TKT705373,C104458,2022-06-25,Delivery Delay,1.3,5,0
TKT705374,C104459,2022-10-08,General Inquiry,5.3,2,0
TKT705375,C104462,2026-07-04,Return Request,21.1,3,0
TKT705376,C104462,2023-10-31,Account Access,6.1,3,0
TKT705377,C104462,2025-05-06,Return Request,5.2,1,0
TKT705378,C104463,2025-08-23,Delivery Delay,1.2,4,0
TKT705379,C104464,2026-02-21,Delivery Delay,38.8,3,0
TKT705380,C104464,2026-03-31,Billing Issue,8.9,1,0
TKT705381,C104464,2026-05-12,Billing Issue,6.1,1,0
TKT705382,C104467,2025-02-16,Billing Issue,12.1,1,0
TKT705383,C104467,2025-10-24,Delivery Delay,60.4,1,0
TKT705384,C104467,2024-10-13,General Inquiry,4.4,1,1
TKT705385,C104468,2025-12-19,Billing Issue,49.2,2,0
TKT705386,C104470,2023-01-01,Return Request,13.5,4,0
TKT705387,C104471,2023-10-17,General Inquiry,15.4,3,1
TKT705388,C104471,2024-09-15,Delivery Delay,3.8,5,0
TKT705389,C104473,2025-07-23,Return Request,11.7,3,0
TKT705390,C104473,2025-12-17,General Inquiry,13.0,2,0
TKT705391,C104473,2025-05-25,Account Access,5.6,3,0
TKT705392,C104474,2022-12-21,Return Request,2.8,3,0
TKT705393,C104475,2024-08-20,Account Access,10.0,4,1
TKT705394,C104475,2025-06-27,Refund Request,18.3,2,0
TKT705395,C104475,2023-03-02,Return Request,41.2,2,0
TKT705396,C104475,2024-08-04,Account Access,47.0,2,0
TKT705397,C104476,2026-08-01,General Inquiry,1.1,2,0
TKT705398,C104477,2025-04-20,Return Request,15.1,2,1
TKT705399,C104477,2024-02-03,Technical Support,9.4,3,0
TKT705400,C104477,2025-09-30,Billing Issue,6.5,2,0
TKT705401,C104477,2023-12-16,Account Access,57.8,2,0
TKT705402,C104478,2024-06-18,Account Access,7.6,2,0
TKT705403,C104479,2025-02-19,Product Defect,27.5,2,0
TKT705404,C104479,2024-01-20,Account Access,8.3,2,0
TKT705405,C104479,2025-04-20,Delivery Delay,38.1,2,0
TKT705406,C104479,2024-04-05,General Inquiry,5.0,4,0
TKT705407,C104480,2025-03-27,Return Request,5.0,3,0
TKT705408,C104481,2023-03-02,Return Request,12.2,1,1
TKT705409,C104481,2025-05-14,Delivery Delay,5.2,3,0
TKT705410,C104482,2024-12-01,General Inquiry,7.8,2,0
TKT705411,C104482,2023-10-16,Billing Issue,21.3,4,0
TKT705412,C104484,2026-03-07,Return Request,10.6,1,1
TKT705413,C104484,2025-06-01,Refund Request,31.4,2,0
TKT705414,C104484,2026-03-20,Account Access,29.1,1,0
TKT705415,C104484,2025-10-13,Return Request,16.8,1,0
TKT705416,C104486,2026-05-08,Return Request,26.7,1,0
TKT705417,C104487,2025-10-05,Account Access,4.5,1,1
TKT705418,C104487,2026-01-17,Refund Request,2.0,1,0
TKT705419,C104488,2025-11-21,Return Request,30.2,1,0
TKT705420,C104489,2023-12-30,Account Access,46.5,1,0
TKT705421,C104489,2025-05-29,Account Access,7.1,2,0
TKT705422,C104489,2026-06-13,Refund Request,16.4,2,0
TKT705423,C104489,2024-01-26,Product Defect,20.7,2,0
TKT705424,C104489,2026-04-22,Delivery Delay,9.4,3,0
TKT705425,C104489,2026-06-23,General Inquiry,4.8,2,0
TKT705426,C104491,2026-08-05,Refund Request,3.2,3,0
TKT705427,C104491,2025-09-16,Technical Support,29.7,3,0
TKT705428,C104491,2025-06-26,Technical Support,14.4,2,0
TKT705429,C104493,2026-04-25,General Inquiry,6.8,1,1
TKT705430,C104494,2025-07-13,Account Access,6.6,2,0
TKT705431,C104494,2024-12-22,Account Access,15.8,1,0
TKT705432,C104494,2026-04-25,Product Defect,5.3,1,0
TKT705433,C104494,2026-01-01,Technical Support,41.2,1,1
TKT705434,C104494,2024-12-26,Return Request,27.0,1,0
TKT705435,C104494,2026-08-12,Delivery Delay,15.2,1,0
TKT705436,C104494,2025-02-05,Technical Support,31.2,1,0
TKT705437,C104495,2026-07-01,Technical Support,20.8,2,0
TKT705438,C104495,2025-06-03,Product Defect,0.7,1,1
TKT705439,C104496,2026-06-17,Return Request,29.4,2,0
TKT705440,C104498,2026-07-18,Return Request,17.1,3,0
TKT705441,C104499,2024-08-01,Account Access,13.9,1,0
TKT705442,C104500,2026-04-15,Return Request,11.4,1,1
TKT705443,C104500,2026-05-13,Return Request,10.5,1,1
TKT705444,C104500,2026-05-14,Account Access,14.9,1,0
TKT705445,C104501,2025-05-01,General Inquiry,9.9,4,0
TKT705446,C104502,2026-02-10,Return Request,6.6,5,0
TKT705447,C104503,2023-04-07,Account Access,12.9,4,0
TKT705448,C104504,2026-05-21,General Inquiry,11.8,3,0
TKT705449,C104504,2026-03-29,Account Access,11.0,1,0
TKT705450,C104505,2024-10-16,Refund Request,8.7,4,0
TKT705451,C104505,2026-05-10,Billing Issue,43.6,1,0
TKT705452,C104506,2025-11-27,Billing Issue,9.1,2,0
TKT705453,C104506,2026-04-01,General Inquiry,11.4,1,0
TKT705454,C104507,2026-04-03,Refund Request,31.6,2,0
TKT705455,C104507,2026-03-18,Return Request,17.1,2,0
TKT705456,C104508,2024-12-12,Account Access,13.6,3,0
TKT705457,C104508,2026-08-02,Billing Issue,11.5,2,0
TKT705458,C104508,2025-09-02,Return Request,16.4,3,0
TKT705459,C104512,2026-07-07,Account Access,29.1,1,0
TKT705460,C104512,2026-06-14,Product Defect,19.7,1,0
TKT705461,C104513,2026-02-05,Refund Request,25.9,5,0
TKT705462,C104515,2026-07-05,Account Access,19.5,1,0
TKT705463,C104515,2026-07-09,Account Access,10.2,2,1
TKT705464,C104516,2026-04-03,Billing Issue,11.0,3,1
TKT705465,C104517,2024-10-04,Technical Support,5.0,2,0
TKT705466,C104519,2025-12-01,Billing Issue,7.4,4,0
TKT705467,C104521,2026-07-21,Product Defect,8.4,1,1
TKT705468,C104522,2025-08-04,Technical Support,3.1,3,0
TKT705469,C104523,2025-01-02,Technical Support,10.0,3,0
TKT705470,C104524,2026-07-14,Delivery Delay,31.5,2,0
TKT705471,C104524,2026-05-01,General Inquiry,19.8,1,0
TKT705472,C104524,2026-07-06,Account Access,7.3,1,0
TKT705473,C104525,2025-01-09,Account Access,13.2,3,0
TKT705474,C104526,2025-10-14,General Inquiry,12.4,2,0
TKT705475,C104527,2026-07-01,Product Defect,4.0,2,0
TKT705476,C104528,2025-07-18,Product Defect,3.4,5,0
TKT705477,C104529,2023-01-22,Delivery Delay,23.6,3,0
TKT705478,C104529,2022-05-30,Product Defect,14.9,2,0
TKT705479,C104530,2026-07-01,Billing Issue,26.5,3,0
TKT705480,C104530,2026-07-09,Technical Support,9.9,2,0
TKT705481,C104532,2025-05-31,Billing Issue,15.4,3,0
TKT705482,C104533,2024-04-16,Delivery Delay,0.6,1,1
TKT705483,C104533,2025-08-09,Delivery Delay,22.2,1,0
TKT705484,C104533,2023-08-24,Technical Support,16.7,1,0
TKT705485,C104534,2025-11-13,Delivery Delay,4.9,1,0
TKT705486,C104534,2026-04-26,Delivery Delay,12.0,2,0
TKT705487,C104534,2025-07-07,Delivery Delay,17.7,5,0
TKT705488,C104534,2025-08-13,Delivery Delay,24.6,2,0
TKT705489,C104534,2025-10-03,Account Access,4.2,4,0
TKT705490,C104534,2025-06-28,Return Request,2.7,3,0
TKT705491,C104535,2024-02-20,Product Defect,21.1,1,1
TKT705492,C104535,2026-03-06,Refund Request,5.1,1,0
TKT705493,C104535,2025-03-22,Billing Issue,40.6,2,1
TKT705494,C104535,2026-01-17,Delivery Delay,9.2,1,1
TKT705495,C104537,2026-07-22,Delivery Delay,17.3,2,0
TKT705496,C104537,2026-07-03,Billing Issue,42.5,1,0
TKT705497,C104537,2026-07-05,Product Defect,11.3,1,0
TKT705498,C104538,2025-11-04,Delivery Delay,14.8,2,0
TKT705499,C104542,2026-03-29,Refund Request,41.8,2,0
TKT705500,C104542,2026-07-09,General Inquiry,7.8,3,0
TKT705501,C104542,2026-08-12,Billing Issue,17.5,2,1
TKT705502,C104542,2026-01-23,Technical Support,37.9,1,1
TKT705503,C104542,2026-02-22,Delivery Delay,11.1,3,0
TKT705504,C104543,2021-09-10,Refund Request,8.5,3,0
TKT705505,C104543,2026-05-21,Technical Support,24.7,3,0
TKT705506,C104543,2022-05-25,Technical Support,17.4,1,0
TKT705507,C104544,2024-12-27,General Inquiry,16.9,4,0
TKT705508,C104546,2026-01-08,Return Request,7.7,1,0
TKT705509,C104546,2025-11-05,Product Defect,8.3,2,1
TKT705510,C104546,2025-07-06,General Inquiry,46.3,1,0
TKT705511,C104547,2022-03-31,Product Defect,9.9,2,0
TKT705512,C104547,2024-02-14,Technical Support,37.0,3,0
TKT705513,C104547,2024-04-09,Account Access,13.0,3,0
TKT705514,C104547,2025-04-04,Return Request,4.6,2,0
TKT705515,C104548,2024-09-07,Delivery Delay,6.7,2,0
TKT705516,C104549,2026-03-23,Account Access,22.4,2,1
TKT705517,C104549,2026-07-26,Refund Request,4.4,2,1
TKT705518,C104549,2026-01-22,Return Request,4.2,3,0
TKT705519,C104551,2026-04-25,Refund Request,21.6,2,0
TKT705520,C104552,2026-07-28,Refund Request,19.3,1,0
TKT705521,C104553,2025-01-19,Account Access,30.4,1,0
TKT705522,C104553,2023-02-27,Delivery Delay,21.1,1,0
TKT705523,C104554,2026-07-12,Refund Request,3.1,2,0
TKT705524,C104556,2024-12-14,Account Access,16.2,1,0
TKT705525,C104557,2025-10-16,Delivery Delay,46.1,2,0
TKT705526,C104557,2025-11-21,General Inquiry,13.8,2,1
TKT705527,C104557,2025-02-09,Technical Support,33.2,1,0
TKT705528,C104559,2024-08-20,Product Defect,11.2,2,0
TKT705529,C104559,2024-02-25,Product Defect,6.1,5,0
TKT705530,C104559,2024-07-10,Return Request,9.6,2,0
TKT705531,C104561,2025-02-09,Billing Issue,5.9,1,0
TKT705532,C104561,2024-07-28,Return Request,11.1,2,0
TKT705533,C104561,2025-06-19,Refund Request,13.5,2,1
TKT705534,C104562,2026-02-20,Billing Issue,16.8,2,0
TKT705535,C104563,2026-03-14,General Inquiry,9.0,1,0
TKT705536,C104563,2026-07-09,Return Request,8.3,2,0
TKT705537,C104563,2026-03-03,Product Defect,27.5,1,0
TKT705538,C104563,2026-05-26,Delivery Delay,22.2,1,0
TKT705539,C104563,2026-01-16,General Inquiry,15.0,1,0
TKT705540,C104564,2022-06-14,Billing Issue,16.3,4,0
TKT705541,C104565,2026-03-24,Product Defect,9.5,1,0
TKT705542,C104565,2026-06-10,Refund Request,31.0,1,0
TKT705543,C104565,2026-05-26,Billing Issue,3.9,2,0
TKT705544,C104567,2026-05-29,Delivery Delay,9.0,3,0
TKT705545,C104571,2025-02-12,Refund Request,33.5,1,1
TKT705546,C104571,2024-11-23,Billing Issue,4.7,2,0
TKT705547,C104571,2025-12-20,General Inquiry,34.3,1,0
TKT705548,C104573,2023-11-09,General Inquiry,16.3,2,0
TKT705549,C104574,2026-03-21,Return Request,18.4,1,0
TKT705550,C104574,2025-03-23,Account Access,9.0,1,0
TKT705551,C104574,2025-10-25,Account Access,32.4,1,0
TKT705552,C104574,2023-09-09,General Inquiry,37.2,1,0
TKT705553,C104577,2026-07-02,General Inquiry,6.2,5,0
TKT705554,C104579,2026-02-26,General Inquiry,29.4,1,1
TKT705555,C104580,2026-07-28,Return Request,16.6,2,1
TKT705556,C104581,2023-02-05,Product Defect,36.7,1,0
TKT705557,C104582,2025-09-12,Billing Issue,13.5,1,0
TKT705558,C104583,2025-05-24,Delivery Delay,12.8,1,1
TKT705559,C104583,2025-04-13,Delivery Delay,15.6,1,0
TKT705560,C104583,2026-07-18,Billing Issue,13.0,2,0
TKT705561,C104583,2025-04-01,Return Request,4.9,1,1
TKT705562,C104583,2024-10-04,General Inquiry,9.2,1,0
TKT705563,C104584,2024-09-10,Technical Support,36.1,1,1
TKT705564,C104585,2024-11-03,Product Defect,9.8,2,0
TKT705565,C104585,2024-06-02,Technical Support,38.0,2,0
TKT705566,C104587,2025-11-07,Account Access,3.1,2,0
TKT705567,C104587,2026-07-15,General Inquiry,13.3,2,0
TKT705568,C104592,2025-02-06,Return Request,50.6,2,1
TKT705569,C104592,2026-02-10,Technical Support,8.2,2,0
TKT705570,C104593,2023-06-13,Account Access,11.4,2,0
TKT705571,C104593,2024-05-02,Return Request,7.8,2,1
TKT705572,C104595,2026-03-28,Delivery Delay,3.7,1,0
TKT705573,C104595,2026-02-03,Technical Support,16.6,3,0
TKT705574,C104595,2026-02-04,Delivery Delay,13.1,2,0
TKT705575,C104598,2024-02-02,General Inquiry,32.4,1,0
TKT705576,C104598,2023-08-30,General Inquiry,24.3,1,0
TKT705577,C104599,2024-12-04,Product Defect,32.9,1,0
TKT705578,C104600,2024-12-26,Return Request,46.1,2,0
TKT705579,C104601,2026-08-04,Delivery Delay,27.7,4,0
TKT705580,C104602,2026-05-08,Account Access,12.6,2,0
TKT705581,C104602,2026-05-15,Billing Issue,7.9,3,0
TKT705582,C104603,2025-03-18,Account Access,10.0,3,0
TKT705583,C104604,2023-06-03,Product Defect,10.8,2,0
TKT705584,C104604,2025-11-11,Refund Request,1.1,2,0
TKT705585,C104604,2025-07-18,Technical Support,16.7,2,0
TKT705586,C104604,2025-12-14,Return Request,12.1,2,0
TKT705587,C104604,2025-09-02,Account Access,62.6,3,0
TKT705588,C104604,2024-01-03,Delivery Delay,28.1,2,0
TKT705589,C104605,2024-09-20,Technical Support,24.8,1,0
TKT705590,C104605,2024-01-22,Delivery Delay,10.6,1,1
TKT705591,C104605,2025-03-26,Technical Support,14.3,1,1
TKT705592,C104607,2026-06-06,Technical Support,9.8,3,0
TKT705593,C104608,2026-04-06,Delivery Delay,7.1,2,0
TKT705594,C104610,2023-07-25,Technical Support,19.4,2,0
TKT705595,C104611,2026-07-02,Technical Support,15.5,2,0
TKT705596,C104611,2026-03-17,Technical Support,34.1,2,0
TKT705597,C104612,2026-07-23,Billing Issue,3.6,1,1
TKT705598,C104612,2026-08-02,Return Request,18.0,1,0
TKT705599,C104612,2026-06-12,Refund Request,19.1,1,0
TKT705600,C104614,2025-09-04,Delivery Delay,10.3,4,0
TKT705601,C104615,2025-11-16,General Inquiry,19.7,1,0
TKT705602,C104617,2025-09-27,Delivery Delay,8.6,1,0
TKT705603,C104617,2023-03-08,Return Request,29.8,1,0
TKT705604,C104618,2025-11-24,Account Access,5.7,3,0
TKT705605,C104619,2023-05-08,Refund Request,4.7,4,0
TKT705606,C104619,2025-06-29,General Inquiry,2.1,3,0
TKT705607,C104620,2026-05-17,Product Defect,8.4,1,0
TKT705608,C104620,2026-06-09,Technical Support,36.6,1,0
TKT705609,C104620,2026-06-13,Technical Support,4.0,1,0
TKT705610,C104620,2026-04-11,Product Defect,12.4,1,0
TKT705611,C104621,2026-01-19,Account Access,22.3,1,0
TKT705612,C104621,2026-05-20,General Inquiry,26.7,2,0
TKT705613,C104621,2024-04-12,Product Defect,17.2,1,0
TKT705614,C104622,2025-12-19,Refund Request,15.1,1,0
TKT705615,C104623,2026-02-26,Technical Support,4.8,3,0
TKT705616,C104624,2023-10-10,Delivery Delay,7.6,3,0
TKT705617,C104626,2026-05-02,Account Access,2.1,1,0
TKT705618,C104626,2024-11-09,General Inquiry,15.5,1,1
TKT705619,C104626,2025-05-04,Billing Issue,3.4,1,0
TKT705620,C104627,2022-01-30,Technical Support,11.5,2,1
TKT705621,C104627,2026-07-18,General Inquiry,17.3,3,0
TKT705622,C104627,2024-09-26,Refund Request,23.5,5,0
TKT705623,C104629,2025-02-17,General Inquiry,26.0,2,0
TKT705624,C104630,2025-11-28,Delivery Delay,24.6,1,0
TKT705625,C104632,2026-08-06,Account Access,35.6,1,0
TKT705626,C104632,2025-01-30,Return Request,29.4,1,1
TKT705627,C104633,2025-01-22,Technical Support,5.3,1,0
TKT705628,C104633,2026-04-03,Delivery Delay,15.7,2,0
TKT705629,C104633,2026-01-21,Return Request,23.5,4,0
TKT705630,C104635,2025-10-16,Refund Request,9.4,4,0
TKT705631,C104635,2024-07-07,Product Defect,8.8,3,0
TKT705632,C104638,2026-04-04,Billing Issue,8.4,3,0
TKT705633,C104638,2023-09-14,Billing Issue,11.8,4,0
TKT705634,C104638,2025-02-03,Delivery Delay,3.0,2,1
TKT705635,C104638,2024-06-25,Billing Issue,15.9,4,0
TKT705636,C104640,2024-08-09,Account Access,4.2,3,0
TKT705637,C104641,2026-08-11,Refund Request,24.1,2,0
TKT705638,C104641,2025-05-19,Product Defect,12.2,4,0
TKT705639,C104642,2026-07-06,Refund Request,5.3,3,0
TKT705640,C104642,2026-07-22,Billing Issue,12.2,1,0
TKT705641,C104642,2026-07-07,Delivery Delay,31.0,2,0
TKT705642,C104642,2026-08-12,Refund Request,3.2,2,0
TKT705643,C104645,2025-09-27,Technical Support,12.1,2,0
TKT705644,C104646,2025-06-19,Return Request,12.5,2,0
TKT705645,C104646,2024-09-02,Billing Issue,46.1,1,0
TKT705646,C104646,2025-01-17,Billing Issue,14.7,2,0
TKT705647,C104646,2024-09-11,Technical Support,4.0,2,0
TKT705648,C104648,2021-08-25,Delivery Delay,4.7,3,0
TKT705649,C104649,2026-08-09,Account Access,13.9,1,0
TKT705650,C104650,2026-04-19,Billing Issue,7.7,3,0
TKT705651,C104651,2026-06-15,Technical Support,27.9,2,0
TKT705652,C104651,2026-07-03,Delivery Delay,3.6,2,0
TKT705653,C104651,2026-08-04,Product Defect,7.7,4,0
TKT705654,C104651,2026-06-19,Billing Issue,6.5,3,0
TKT705655,C104651,2026-07-06,General Inquiry,18.3,3,1
TKT705656,C104652,2025-12-14,Delivery Delay,13.3,4,0
TKT705657,C104652,2024-03-15,Account Access,30.9,3,0
TKT705658,C104655,2025-06-19,Delivery Delay,5.8,2,0
TKT705659,C104655,2025-08-21,Billing Issue,9.7,1,0
TKT705660,C104656,2026-04-15,Account Access,7.6,5,0
TKT705661,C104657,2025-04-05,Account Access,13.4,1,0
TKT705662,C104657,2025-02-24,Account Access,51.2,1,0
TKT705663,C104657,2024-07-06,General Inquiry,6.3,1,0
TKT705664,C104658,2025-07-04,Refund Request,12.0,3,0
TKT705665,C104658,2026-08-08,Refund Request,12.4,4,1
TKT705666,C104659,2025-12-20,Delivery Delay,7.0,2,0
TKT705667,C104659,2023-04-14,Account Access,24.1,3,0
TKT705668,C104660,2026-04-13,Technical Support,43.8,4,0
TKT705669,C104660,2025-10-04,Product Defect,17.8,1,0
TKT705670,C104660,2026-07-15,Return Request,27.5,1,0
TKT705671,C104660,2026-06-27,Billing Issue,25.1,1,1
TKT705672,C104662,2023-03-31,Account Access,3.8,1,0
TKT705673,C104662,2023-07-25,Account Access,7.1,2,0
TKT705674,C104663,2022-04-02,Return Request,5.9,3,0
TKT705675,C104664,2024-06-21,Delivery Delay,5.1,1,0
TKT705676,C104666,2024-11-22,Technical Support,33.0,1,0
TKT705677,C104666,2025-01-18,Product Defect,12.3,4,0
TKT705678,C104667,2022-03-18,General Inquiry,10.2,1,0
TKT705679,C104669,2022-12-27,Billing Issue,1.5,1,0
TKT705680,C104671,2026-01-11,Product Defect,18.8,2,0
TKT705681,C104671,2026-02-25,Product Defect,12.8,4,0
TKT705682,C104672,2024-11-16,Billing Issue,4.1,3,1
TKT705683,C104672,2025-02-20,Delivery Delay,2.0,2,0
TKT705684,C104675,2023-09-01,Delivery Delay,12.6,4,0
TKT705685,C104676,2023-11-26,Product Defect,12.2,3,0
TKT705686,C104679,2024-09-24,Billing Issue,8.0,3,0
TKT705687,C104679,2024-07-09,Technical Support,23.8,1,1
TKT705688,C104679,2024-02-29,Refund Request,8.6,2,0
TKT705689,C104679,2026-07-08,Delivery Delay,17.1,2,0
TKT705690,C104679,2026-06-09,Account Access,4.7,3,0
TKT705691,C104683,2025-08-12,Return Request,3.3,2,0
TKT705692,C104684,2025-08-27,Refund Request,7.0,2,0
TKT705693,C104684,2025-04-05,Product Defect,48.1,1,0
TKT705694,C104685,2024-01-23,Billing Issue,18.0,3,0
TKT705695,C104685,2025-04-06,Account Access,17.1,4,0
TKT705696,C104686,2026-02-20,Account Access,17.2,2,0
TKT705697,C104686,2023-11-10,Technical Support,9.2,2,0
TKT705698,C104688,2025-09-28,Delivery Delay,3.8,4,0
TKT705699,C104689,2026-01-07,Technical Support,5.7,2,0
TKT705700,C104693,2026-03-17,Delivery Delay,9.7,3,1
TKT705701,C104693,2026-06-24,Account Access,26.3,3,0
TKT705702,C104693,2026-02-23,Account Access,17.3,1,0
TKT705703,C104694,2026-06-05,Technical Support,7.2,3,0
TKT705704,C104695,2026-06-20,Product Defect,25.3,2,0
TKT705705,C104696,2025-10-31,Billing Issue,32.4,2,0
TKT705706,C104697,2024-10-25,Billing Issue,12.9,2,0
TKT705707,C104698,2025-04-11,Return Request,8.1,4,0
TKT705708,C104698,2025-05-14,Return Request,4.7,5,0
TKT705709,C104699,2026-07-03,Return Request,5.7,1,0
TKT705710,C104699,2026-08-07,Product Defect,8.6,2,1
TKT705711,C104700,2023-05-04,Technical Support,7.6,1,1
TKT705712,C104700,2025-01-23,Technical Support,19.7,2,1
TKT705713,C104700,2026-01-23,Account Access,10.4,1,0
TKT705714,C104701,2023-05-14,Return Request,5.6,3,0
TKT705715,C104702,2024-04-20,Technical Support,16.3,4,0
TKT705716,C104703,2023-06-18,Product Defect,19.0,1,0
